line	tomo	inv_no	shelfmark	date	place	sender	recipient	class	index_wording	key_route
269968	A	6459	A-42, f.349.	1528.05.00	Texto descifrado de la carta reseñada con el n?2 6458.			D	Texto descifrado de la carta reseñada con el n?2 6458.	none known
269979	X	73221	X-40, f.311 a 316.	Sin fecha	Por Francisco de Colmenares, vecino del lugar de Colmenares, con Toribio de la Torre, vezino del			P	la carta anterior y, además, la n* 6458 no se indica que tenga cifra.	none known
270810	A	6460	A-42, f.351 y 352.	1528.05.20	Nápoles		Carlos V	P	Original, con algunas frases en cifra.	none known
270840	A	6461	A-42, f.353 y 354.	1528.05.20	Nápoles			P	Original, con algunas frases en cifra.	none known
271670	A	6462	A-42, f.355 y 356.	1528.05.20	Nápoles			D	Original, con algunas frases en cifra.	none known
271704	A	6463	A-42, f.357.	1528.05.20	Nápoles			D	Texto descifrado de las frases en cifra de los tres documentos anteriores: Cartas de Juan Pérez,	none known
271727	A	6464	A-42, f.359 y 360.	1528.05.23	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunos párrafos en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
272500	A	6465	A-42, f.361 y 362.	1528.05.23	Venecia	Alonso Sánchez	Carlos V	D	Original, con algunos párrafos en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
272522	A	6466	A-42, f.364.	1528.05.23	Venecia	Antonio de Leyva		D	Texto descifrado de los párrafos en cifra de los dos documentos anteriores: Cartas de Alonso	Ko.12 (1525, simple) / Ko.17 (1527, syllabic)
273461	A	6471	A-42, f.374.	1528.05.28	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunas frases en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
273476	A	6472	A-42, f.375.	1528.05.13	Praga	Alonso Sánchez		D	Copia, manuscrita en italiano, del amanuense de Alonso Sánchez, con frases en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
273488	A	6473	A-42, f.377.	1528.05.28	Venecia	Alonso Sánchez	Carlos V	D	Texto descifrado del documento reseñado con el n2 6471: Carta de Alonso Sánchez, embajador de	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
274318	A	6474	A-42, f.377.	1528.05.13	Praga	Alonso Sánchez		D	Texto descifrado del documento reseñado con el n2 6472: Carta de Bernardo de Clés, obispo de	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
274341	A	6475	A-42, f.379.	1528.05.28	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunas frases en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
274355	A	6476	A-42, f.380.	1528.05.13	Praga	Alonso Sánchez		D	Copia, manuscrita en italiano, del amanuense de Alonso Sánchez, con frases en cifra descifradas a	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
274369	A	6477	A-42, f.382.	1528.05.28	Venecia	Alonso Sánchez	Carlos V	D	Texto descifrado del documento reseñado con el n2 6475: Carta de Alonso Sánchez, embajador de	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
275185	A	6480	A-42, f.386 y 387.	1528.06.03	Nápoles	Antonio de Leyva	Carlos V	D	Original, con algunas frases en cifra descifradas al margen.	Ko.12 (1525, simple) / Ko.17 (1527, syllabic)
275201	A	6481	A-42, f.389 y 390.	1528.06.03	Nápoles	Antonio de Leyva		P	Original, con algunas frases en cifra.	Ko.12 (1525, simple) / Ko.17 (1527, syllabic)
276098	A	6486	A-42, f.398 y 399.	1528.06.08	Nápoles		Carlos V	D	Original, con un pasaje en cifra descifrado al margen.	none known
276113	A	6487	A-42, f.401 y 402.	1528.06.08	Nápoles			P	Original, con un pasaje en cifra.	none known
277046	A	6492	A-42, f.411 a 413.	1528.06.17	Reggio	Lope de Soria		P	Original, con algunos párrafos en cifra.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
277061	A	6493	A-42, f.416 a 4109.	1528.06.18	Reggio	Lope de Soria		P	Original, con algunos párrafos en cifra.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
277914	A	6494	A-42, f.421 y 422.	1528.06.18	Reggio	Lope de Soria		D	Texto descifrado de los párrafos en cifra del documento anterior: Carta de Lope de Soria,	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
277983	A	6498	A-42, f.429 a 431.	1528.06.17	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunos párrafos en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
278841	A	6499	A-42, f.433 a 435.	1528.06.17	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunos párrafos en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
278866	A	6500	A-42, f.437 a 4309.	1528.06.17	Venecia	Alonso Sánchez	Carlos V	D	Original, con algunos párrafos en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
278881	A	6501	A-42, f.441 y 442.	1528.06.17	Venecia			D	Texto descifrado de los párrafos en cifra de los tres documentos anteriores: Cartas de Alonso	none known
278897	A	6502	A-42, f.443.	1528.06.17	Venecia	Alonso Sánchez	Mercurino de Gattinara	U	Original, con algunas frases en cifra que no están descifradas a continuación.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
279760	A	6506	A-42, f.452 y 453.	1528.06.22	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunos párrafos en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
279788	A	6508	A-42, f.455.	1528.06.22	Venecia		Carlos V	D	Texto descifrado de los párrafos en cifra del documento reseñado con el n2 6506: Carta de Alonso	none known
280638	A	6509	A-42, f.457.	1528.06.24	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunas frases en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
280658	A	6510	A-42, f.458 y 458 v.	1528.06.04	Praga	Alonso Sánchez		P	Copia, manuscrita con la cifra de Alonso Sánchez.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
280672	A	6511	A-42, f.458 v. y 459.	1528.06.29	De la torreja sobre Lodi	Alonso Sánchez		P	Copia, manuscrita con la cifra de Alonso Sánchez.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
280686	A	6512	A-42, f.2	1528.06.24	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunas frases en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
281564	A	6514	A-42, f.463 y 463 v.	1528.06.29	De la torreja sobre Lodi	Alonso Sánchez		P	Copia, manuscrita con la cifra de Alonso Sánchez.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
281585	A	6515	A-42, f.463 v. y 464.	1528.06.04	Praga	Alonso Sánchez		D	Copia, manuscrita con la cifra de Alonso Sánchez.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
281599	A	6516	A-42, f.466.	1528.06.24	Venecia	Alonso Sánchez		D	Texto descifrado de las frases en cifra del documento reseñado con el n2 6509, cuyo duplicado se	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
281614	A	6517	A-42, f.466 y 466 v.	1528.06.29	De la torreja sobre Lodi	Alonso Sánchez		D	Texto descifrado del documento reseñado con el n£ 6511, cuyo duplicado se encuentra en el 6514:	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
281629	A	6518	A-42, f.466 v. y 467.	1528.06.04	Praga			D	Texto descifrado del documento reseñado con el n£ 6510, cuyo duplicado se encuentra en el 6515:	none known
283484		6527		1528.07.06	Reggio	Lope de Soria	Carlos V	D	Original, en su mayor parte en cifra.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
283499	A	6528	A-43, f.15 y 16.	1528.07.06	Reggio	Lope de Soria	Carlos V	D	Texto descifrado del documento anterior: Carta de Lope de Soria, embajador de Carlos V en	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
284318	A	6529	A-43, f.17 y 18.	1528.07.15	Nápoles		Carlos V	D	Original, con algunos pasajes en cifra.	none known
284340	A	6530	A-43, f.19.	1528.07.18	Milán	Marino Caracciolo	Carlos V	P	A continuación de esta carta, y en el mismo f* 18, se halla el texto descifrado de los pasajes en	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
284357	A	6531	A-43, f.20 y 21.	1528.07.17	Milán	Marino Caracciolo	Carlos V	P	Carta del protonotario Marino Caracciolo a Carlos V, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
284367	A	6532	A-43, f.22 y 23.	1528.07.17	Milán	Marino Caracciolo	Carlos V	D	Carta del protonotario Marino Caracciolo a Carlos V, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
284377	A	6533	A-43, f.24 y 25.	1528.07.17	Milán	Marino Caracciolo	Carlos V	D	Texto descifrado de la carta reseñada con el n2 6531, en la que el protonotario Marino Caracciolo	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
284391	A	6534	A-43, f.26.	1528.07.17	Milán	Marino Caracciolo	Carlos V	D	Texto descifrado de la carta reseñada con el n2 6532, en la que el protonotario Marino Caracciolo	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
285306	A	6539	A-43, f.33 a 38.	1528.07.19	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunos pasajes en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
285319	A	6540	A-43, f.39 a 43.	1528.07.19	Venecia	Alonso Sánchez	Carlos V	P	Original, con algunos pasajes en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
286176	A	6541	A-43, f.45 a 50.	1528.07.19	Venecia	Alonso Sánchez		D	Original, con algunos pasajes en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
286196	A	6542	A-43, f.51 y 52.	1528.07.19	Venecia			D	Texto descifrado de los pasajes en cifra de los tres documentos anteriores: Cartas de Alonso	none known
286210	A	6543	A-43, f.53.	1528.07.19	Venecia	Alonso Sánchez	Mercurino de Gattinara	P	Original, con un pasaje en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
286223	A	6544	A-43, f.54.	1528.07.19	Venecia	Alonso Sánchez	Mercurino de Gattinara	P	Original, con un pasaje en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
286236	A	6545	A-43, f.56 y 57.	1528.07.20	Milán	Marino Caracciolo	Carlos V	P	Carta del protonotario Marino Caracciolo a Carlos V, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
286246	A	6546	A-43, f.58 y 59.	1528.07.20	Milán	Marino Caracciolo	Carlos V	P	en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
287112	A	6547	A-43, f.60.	1528.07.20	Milán	Marino Caracciolo	Carlos V	D	Texto descifrado de las dos cartas anteriores, en las que el protonotario Marino Caracciolo	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
287157	A	6550	A-43, f.68.	1528.07.22	Milán	Alonso Sánchez		P	Copia, manuscrita en letra de la época, con algunos pasajes en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
287173	A	6551	A-43, f.69.	1528.07.22	Milán	Marino Caracciolo	Carlos V	P	Carta del protonotario Marino Caracciolo a Carlos V, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
287183		6552		1528.07.22	Milán	Marino Caracciolo	Carlos V	D	Original, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
287194		74325						D	De ninguna de las dos cartas anteriores existe el texto descifrado a continuación, como suele	none known
288050	A	6553	A-43, f.72.	1528.07.22	Milán	Marino Caracciolo	Mercurino de Gattinara	P	Original, en italiano y en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
288068	A	6554	A-43, f.73.	1528.07.22	Milán	Marino Caracciolo		D	Original, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
288081	A	6555	A-43, f.74.	1528.07.22	Milán	Marino Caracciolo		D	Texto descifrado de los dos documentos anteriores: Cartas del protonotario Marino Caracciolo a	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
288094	A	6556	A-43, f.75 a 78.	1528.07.24	En el campo sobre Lodi	Lope de Soria	Carlos V	P	Original, en su mayor parte en cifra.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
288109	A	6557	A-43, f.79 a 83.	1528.07.24	En el campo sobre Lodi	Lope de Soria	Carlos V	P	Original, casi todo en cifra.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
288947	A	6558	A-43, f.85 y 86.	1528.07.24	En el campo sobre Lodi	Lope de Soria	Carlos V	D	Texto descifrado de los dos documentos anteriores: Cartas de Lope de Soria a Carlos V,	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
288980	A	6560	A-43, f.89 y 90.	1528.07.29	Mirandula	Alonso Sánchez	Carlos V	P	Original, con algunos pasajes en cifra que contienen una postdata, cifrada, del 12 de agosto	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
288995	A	6561	A-43, f.91 a 93.	1528.07.29	Mirandula	Alonso Sánchez	Carlos V	P	Original, pero sin postdata, con algunos pasajes en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
289007	A	6562	A-43, f.92.	1528.07.22	Milán	Antonio de Leyva		P	Copia, manuscrita en letra de la época, con algunos pasajes en cifra.	Ko.12 (1525, simple) / Ko.17 (1527, syllabic)
289020	A	6563	A-43, f.94,	1528.07.29	Mirandula	Alonso Sánchez	Mercurino de Gattinara	P	Original, con algunas frases en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
289096		74455		1693.09.22	Memorial de Hipólito de Samper y de Fr. Miguel Cifre, capellanes de Honor de Su Majestad, al rey			P	Memorial de Hipólito de Samper y de Fr. Miguel Cifre, capellanes de Honor de Su Majestad, al rey	none known
289138		74458		Sin fecha	Memorial de Fr. Bonifacio Cervent y Mira, religioso de la orden de Montesa, cura de Cervera, al rey			P	Mateo, que pretendía retener el Dr. Miguel Cifré, a quien se había nombrado Capellán de Honor.	none known
299183	A	6615	A-43, f.108 y 1009.	1528.08.02	Correggio	Lope de Soria	Mercurino de Gattinara	P	Original, en su mayor parte en cifra, cuyo texto descifrado no consta a continuación.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
299195	A	6616	A-43, f.2	1528.08.02	Correggio	Lope de Soria	Carlos V	P	Original, con varios párrafos en cifra, cuyo texto descifrado no se halla a continuación.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
299207	A	6617	A-43, f.116.	1528.08.10	Nápoles		Carlos V	P	Original, con una frase en cifra.	none known
300096	A	6619	A-43, f.119 y 120.	1528.08.10	Milán	Marino Caracciolo	Carlos V	P	Carta del protonotario Marino Caracciolo a Carlos V, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
300115	A	6620	A-43, f.121 y 122.	1528.08.10	Milán	Marino Caracciolo	Carlos V	D	Original, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
300125	A	6621	A-43, f.123.	1528.08.10	Milán	Marino Caracciolo	Carlos V	D	Texto descifrado de las dos cartas anteriores, en las que el protonotario Marino Caracciolo	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
300138	A	6622	A-43, f.125 a 127.	1528.08.13	Mirandula	Lope de Soria	Carlos V	P	Original, con algunos pasajes en cifra.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
300150	A	6623	A-43, f.129 y 130.	1528.08.15	Nápoles		Carlos V	D	Original, con un pasaje en cifra.	none known
300166	A	6624	A-43, f.132.	1528.08.15	Nápoles		Carlos V	D	Texto descifrado del pasaje en cifra del documento anterior: Carta de Juan Pérez, secretario de	none known
301056	A	6626	A-43, f.136.	1528.08.19	Venecia		Carlos V	P	Carta de... (no se expresa expedidor) a Carlos V, en cifra.	none known
301065	A	6627	A-43, f.137 y 138.	1528.08.24	Nápoles		Carlos V	D	Original, con algunas frases en cifra.	none known
301079	A	6628	A-43, f.139.	1528.08.24	Nápoles		Carlos V	D	Texto descifrado de los pasajes en cifra del documento anterior: Carta de Juan Pérez, secretario de	none known
301092	A	6629	A-43, f.141 a 144.	1528.08.25	Mirandula	Lope de Soria	Carlos V	D	Original, con algunos pasajes en cifra.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
301104	A	6630	A-43, f.145 y 146.	1528.08.25	Mirandula	Lope de Soria	Carlos V	D	Texto descifrado de los pasajes en cifra del documento anterior: Carta de Lope de Soria a Carlos V,	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
302032	A	6634	A-43, f.158.	1528.09.04	Nápoles		Carlos V	D	algunos párrafos cifrados.	none known
302043	A	6635	A-43, f.159.	1528.09.04	Nápoles		Carlos V	D	Texto descifrado de los párrafos en cifra de la carta precedente, en la que el secretario Juan Pérez	none known
302927	A	6637	A-43, f.163 y 164.	1528.09.08	Nápoles		Carlos V	D	Original, con algunos párrafos en cifra.	none known
302946	A	6638	A-43, f.165.	1528.09.08	Nápoles		Carlos V	D	Texto descifrado de los párrafos en cifra del documento anterior: Carta de Juan Pérez, secretario	none known
302973	A	6640	A-43, f.168.	1528.09.14	Milán	Marino Caracciolo		D	Original, en italiano, cuya primera mitad está en cifra, descifrada entre líneas.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
302989	A	6641	A-43, f.169 y 170.	1528.09.14	Milán	Marino Caracciolo	Carlos V	D	Original, en gran parte en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
303001	A	6642	A-43, f.171.	1528.09.14	Milán	Marino Caracciolo	Carlos V	D	Texto descifrado de la carta anterior, del protonotario Marino Caracciolo a Carlos V, comunicándole	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
303847	A	6643	A-43, f.173.	1528.09.18	Milán	Marino Caracciolo	Carlos V	D	Carta del protonotario Marino Caracciolo a Carlos V, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
303863	A	6644	A-43, f.174.	1528.09.18	Milán	Marino Caracciolo		D	Texto descifrado de la carta anterior, en la que el protonotario Marino Caracciolo comunica a	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
304794	A	6648	A-43, f.184 y 185.	1528.09.21	Mirandula	Alonso Sánchez	Carlos V	P	Original, con algunos pasajes en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
304807	A	6649	A-43, f.187 y 188.	1528.09.21	Mirandula	Alonso Sánchez	Carlos V	D	Original, con algunos pasajes en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
304819	A	6650	A-43, f.189.	1528.09.21	Mirandula	Adorno(s)	Carlos V	D	Texto descifrado de los pasajes en cifra de los dos documentos anteriores: Cartas de Alonso	Ko.11 (Kolosova)
304845	A	6652	A-43, f.193 a 198.	1528.09.21	Mirandula	Lope de Soria	Carlos V	P	Original, con algunos pasajes en cifra.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
305715	A	6653	A-43, f.199.	1528.09.21	Mirandula	Lope de Soria	Carlos V	D	Texto descifrado de los pasajes en cifra del documento anterior: Carta de Lope de Soria a Carlos V,	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
305759	A	6656	A-43, f.208 a 210.	1528.09.25	Mirandula	Lope de Soria	Carlos V	D	Original, con algunos pasajes en cifra.	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
305772	A	6657	A-43, f.211.	1528.09.25	Mirandula	Lope de Soria	Carlos V	D	Texto descifrado del documento anterior: Carta de Lope de Soria a Carlos V, comunicándole que	Ko.6 (Kolosova, subst. p.284, nomenclature p.307)
305786	A	6658	A-43, f.213.	1528.09.25	Mirandula	Alonso Sánchez	Carlos V	P	Original, con algunos pasajes en cifra.	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
306658	A	6659	A-43, f.215.	1528.09.25	Mirandula	Alonso Sánchez		D	Texto descifrado de los pasajes en cifra del documento anterior: Carta de Alonso Sánchez a Carlos	Ko.9 (Kolosova p.350-380); Tomokiyo AlonsoSanchez.htm (on file)
306700	A	6662	A-43, f.223 y 224.	1528.10.12	Milán	Marino Caracciolo	Carlos V	D	Carta del protonotario Marino Caracciolo a Carlos V, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
306710	A	6663	A-43, f.225 y 226.	1528.10.12	Milán	Marino Caracciolo	Carlos V	D	descifrado entre líneas.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
306722	A	6664	A-43, f.227.	1528.10.12	Milán	Marino Caracciolo		D	Texto descifrado de la carta anterior, en la que el protonotario Marino Caracciolo comunica a	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
307625	A	6666	A-43, f.230.	1528.10.19	Milán	Marino Caracciolo	Mercurino de Gattinara	P	cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
307637	A	6667	A-43, f.231 y 232.	1528.10.18	Milán	Marino Caracciolo	Carlos V	D	Carta del protonotario Marino Caracciolo a Carlos V, en cifra.	Ko.8 (Kolosova, subst. p.338, nomenclature p.348) -- Italian
